name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,permanently_closed,rating,types,url,website,place_id
"Peace Gorkha Kitchen","सामाखुसी-रानीबारी रोड, 44600, नेपाल","सामाखुसी-रानीबारी रोड",01-4365679,"+977 1-4365679","27.731026,85.316473",,,"home_goods_store / store / establishment",https://plus.google.com/111333565195703865049/about?hl=en-US,,ChIJ2fXFrSEZ6zkRB8i-7ZJtEhs
"Nokia Mobile Town","Shop no 221, Kantipur Mall, गोंगबु सडक, गोंगबु 44600, Nepal","Kantipur Mall, गोंगबु सडक, गोंगबु",0985-1127421,"+977 985-1127421","27.734149,85.308222",,,"home_goods_store / store / establishment",https://plus.google.com/111455806701745556602/about?hl=en-US,,ChIJB27pANwY6zkR7MfQGBmZsgE
"N.K. Kitchen Suppliers","Saraswatinagar Sadak, 44600, नेपाल","Saraswatinagar Sadak",0984-9207271,"+977 984-9207271","27.728723,85.356471",,,"home_goods_store / store / establishment",https://plus.google.com/112095642244123888177/about?hl=en-US,,ChIJ3bHlwN8b6zkR9MZqxzZSWuI
"तिनचुली इलेक्ट्रि्कल शप","Sahid Park Road, 44600, Nepal","Sahid Park Road",01-4910565,"+977 1-4910565","27.72697,85.369036",,,"home_goods_store / store / establishment",https://plus.google.com/111197936265669584333/about?hl=en-US,,ChIJ80-st8Mb6zkRwsY73llvxOk
"RAM LAXMAN FANCY STORE","406, Kantipur Mall, गोंगबु रोड, गोंगबु 44600, Nepal","Kantipur Mall, गोंगबु रोड, गोंगबु",0980-3159535,"+977 980-3159535","27.73464,85.308207",,,"home_goods_store / store / establishment",https://plus.google.com/114457862629697151687/about?hl=en-US,,ChIJDY4f_NsY6zkRjsZn4TmEIjA
"सिता होम डेकोर","नारायण गोपाल रोड, 44600, Nepal","नारायण गोपाल रोड",01-4720386,"+977 1-4720386","27.739563,85.336559",,,"home_goods_store / store / establishment",https://plus.google.com/112124164879868682209/about?hl=en-US,,ChIJG6nitUcZ6zkRRcYs1lxWtxI
"Dhanee Enterprises","Naya Bazaar Marg, 44600, Nepal","Naya Bazaar Marg",01-4382632,"+977 1-4382632","27.724092,85.306465",,,"home_goods_store / store / establishment",https://plus.google.com/103415227266904994855/about?hl=en-US,,ChIJF_CQ8uYY6zkRx8SD11uoqvs
"Sukunda Boutique","Opposite TO Chinese Embassy., Thirbam Sadak, 44600, Nepal","Opposite TO Chinese Embassy., Thirbam Sadak",01-4410202,"+977 1-4410202","27.721651,85.331236",,,"clothing_store / home_goods_store / store / establishment",https://plus.google.com/110003384262013095231/about?hl=en-US,,ChIJEXeooxMZ6zkRu8TOQP5y2qE
"DIPENDRA REFRIGERATOR & ELECTRICAL WORK SHOP","Naya Bazaar Marg, 44600, Nepal","Naya Bazaar Marg",0984-1396454,"+977 984-1396454","27.724987,85.305936",,,"home_goods_store / store / establishment",https://plus.google.com/111998663566079211543/about?hl=en-US,,ChIJExy5-OYY6zkRacR2Mh5PUs4
"Pachameshwor Hardware","रिंग रोड़, 44600, नेपाल","रिंग रोड़",0981-3821632,"+977 981-3821632","27.722056,85.292639",,,"home_goods_store / store / establishment",https://plus.google.com/111552766956703278231/about?hl=en-US,,ChIJL7kGqpQY6zkRQMR5DxUgAtM
"Elite Store","Samakhusi Ring Road Track South, 44600, Nepal","Samakhusi Ring Road Track South",,,"27.733988,85.316106",,,"home_goods_store / store / establishment",https://plus.google.com/100535895586130093078/about?hl=en-US,,ChIJ81dL1iAZ6zkRzsIU1GtJSfg
"रिन्स स्टोर","मिलन चोक, 44600, नेपाल","मिलन चोक",0980-8054621,"+977 980-8054621","27.728734,85.356011",,,"home_goods_store / store / establishment",https://plus.google.com/109190614807125216287/about?hl=en-US,,ChIJOyR1698b6zkRZMJ-SEDxIwk
"The readymade ladies & gents shop","269/नायपाचो मार्ग,Lagan tole, काठमाडौं 44600, Nepal","269/नायपाचो मार्ग,Lagan tole, काठमाडौं",01-4254322,"+977 1-4254322","27.729295,85.334297",,,"home_goods_store / store / establishment",https://plus.google.com/115695386954881124920/about?hl=en-US,,ChIJoyQNUlEY6zkR_MFbljG-NFg
"एस. के. आर्ट","नयाँ बसपार्क, टर्मिनल भवन, गंगाबू सडक, 44600, Nepal","नयाँ बसपार्क, टर्मिनल भवन, गंगाबू सडक",0984-9251562,"+977 984-9251562","27.732912,85.3078",,,"home_goods_store / store / establishment",https://plus.google.com/113513654713895227398/about?hl=en-US,,ChIJtbiJF9wY6zkRasE_0VunSH8
"निरोज किचेन सेन्टर","सामाखुसी मार्ग, 44611, Nepal","सामाखुसी मार्ग",,,"27.724954,85.313765",,,"home_goods_store / store / establishment",https://plus.google.com/114486197147312293047/about?hl=en-US,,ChIJ0TZ_KB4Z6zkRU8EL2y_iS-I
"लक्ष्मी किचन स्टोर","गोंगबु चोक, गोंगबुँ चक्रपथ ट्राक उत्तर, 44600, नेपाल","गोंगबु चोक, गोंगबुँ चक्रपथ ट्राक उत्तर",01-4356185,"+977 1-4356185","27.735186,85.314522",,,"home_goods_store / store / establishment",https://plus.google.com/109566622763045511599/about?hl=en-US,,ChIJIS5cTycZ6zkRQcAhFRuwU-c
"New Star Light","बालाजु-१६, 44600, नेपाल",बालाजु-१६,01-4387105,"+977 1-4387105","27.73944,85.302744",,,"home_goods_store / store / establishment",https://plus.google.com/102534667634280627775/about?hl=en-US,,ChIJKVHuUMUY6zkR1b-k1CkMOho
"आयुष ट्रेडिङ्ग","बाँसबारी रोड, 44600, Nepal","बाँसबारी रोड",01-4375788,"+977 1-4375788","27.740775,85.337231",,,"home_goods_store / store / establishment",https://plus.google.com/115526920226326119128/about?hl=en-US,,ChIJQZxQKUYZ6zkRU7_RtqiTYV0
"Om Shanti Traders","Tilangatar, 44600, Nepal",Tilangatar,0984-9795342,"+977 984-9795342","27.742911,85.330601",,,"home_goods_store / store / establishment",https://plus.google.com/115121022874179449521/about?hl=en-US,,ChIJ9aQGFzcZ6zkRB797eOjsI2E
"Poonam Parquet and Furnishers","चकर्‍पथ मार्ग, 44600, नेपाल","चकर्‍पथ मार्ग",01-4721264,"+977 1-4721264","27.739205,85.338129",,,"furniture_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/105930639287522814626/about?hl=en-US,,ChIJAUxtQkYZ6zkR4r56X6ST_Gc
"Jorpati Rangrogan House","बौद्ध सडक, 44600, Nepal","बौद्ध सडक",01-4912496,"+977 1-4912496","27.721893,85.375841",,,"home_goods_store / store / establishment",https://plus.google.com/103645539318844764980/about?hl=en-US,,ChIJe-kmfrgb6zkRbL4jOTl0Igw
"Krishna Tiles & Sanitary House","रानीबारी चक्रपथ ट्राक दक्षिण, 44600, Nepal","रानीबारी चक्रपथ ट्राक दक्षिण",01-4364142,"+977 1-4364142","27.735159,85.3206",,,"home_goods_store / store / establishment",https://plus.google.com/106986625058974098790/about?hl=en-US,,ChIJ013mcCQZ6zkRHL5eqsH1GPo
"Blaise उज्ज्वल बिजुली भण्डार","Jorpati-2, 44600, Nepal",Jorpati-2,,,"27.721353,85.372342",,,"home_goods_store / store / establishment",https://plus.google.com/100454832282237226665/about?hl=en-US,,ChIJ3cETWsYb6zkRFL7DkFvmI6g
"रामबहादुर कपडा पसल","Leknath Marg, 44600, Nepal","Leknath Marg",,,"27.727943,85.304183",,,"clothing_store / home_goods_store / store / establishment",https://plus.google.com/104171107570198691011/about?hl=en-US,,ChIJK-229ucY6zkRT712V7HVuBY
"Tejodaya Electric House","नारायणटार- १, बौद्ध सडक, 44600, नेपाल","नारायणटार- १, बौद्ध सडक",,,"27.721451,85.377157",,,"home_goods_store / store / establishment",https://plus.google.com/105511018651369941808/about?hl=en-US,,ChIJYalCXLgb6zkRRr0V0I2AEMM
"Global Peace Enterprises Pvt Ltd","Ring Road, 44600, नेपाल","Ring Road",01-4361515,"+977 1-4361515","27.735164,85.312785",,,"home_goods_store / store / establishment",https://plus.google.com/110524760594191629303/about?hl=en-US,,ChIJd_54utgY6zkR6bx9xA8-uk0
"पञ्चकुमारी टे्र्‍ड लिङ्‍क","Golfutar Road, 44600, Nepal","Golfutar Road",,,"27.769071,85.35681",,,"home_goods_store / store / establishment",https://plus.google.com/115713269354270649553/about?hl=en-US,,ChIJ2wVBuh0c6zkRvbwDk1VAZVk
"सुमन भाडा पसल","गोल्फुटार मैन रोड, 44600, नेपाल","गोल्फुटार मैन रोड",0981-8498174,"+977 981-8498174","27.775147,85.361338",,,"home_goods_store / store / establishment",https://plus.google.com/116291115458729590754/about?hl=en-US,,ChIJ4W4iwhgc6zkRf7xHCXJpx10
"चपली कार्पेट पसल","गोल्फुटार मैन रोड, 44600, नेपाल","गोल्फुटार मैन रोड",0984-1336542,"+977 984-1336542","27.767198,85.355224",,,"home_goods_store / store / establishment",https://plus.google.com/108257504473506479178/about?hl=en-US,,ChIJIxZqYx0c6zkR8rsl5CXiw74
"Fashion Point","सामाखुसी मार्ग, 44600, Nepal","सामाखुसी मार्ग",,,"27.725019,85.314018",,,"home_goods_store / store / establishment",https://plus.google.com/104833224451483225400/about?hl=en-US,,ChIJnTdCLx4Z6zkRxLlxabRI56o
"सावित्री ट्रेड सेन्टर","Nepaltar, 44600, Nepal",Nepaltar,01-4360815,"+977 1-4360815","27.740299,85.303092",,,"home_goods_store / store / establishment",https://plus.google.com/117349979790316424427/about?hl=en-US,,ChIJT02C_s8Y6zkRoLkNUro_R6c
"Kathmandu Homestay","Ichangunarayan,Radha Krishna Temple,Kathmandu, Nepal, Ichangunarayan 9572, Nepal","Ichangunarayan,Radha Krishna Temple,Kathmandu, Nepal, Ichangunarayan",0985-1020731,"+977 985-1020731","27.73086,85.284848",,,"home_goods_store / store / establishment",https://plus.google.com/117922052960500242672/about?hl=en-US,http://kathmanduhomestay.com/,ChIJuQYd_LwY6zkR8rga6a-wbK4
"वातावरण मैत्र्‍ी बगैचा","Golfutar Road, 44600, Nepal","Golfutar Road",01-4382837,"+977 1-4382837","27.7782,85.361767",,,"home_goods_store / store / establishment",https://plus.google.com/103018609944255882822/about?hl=en-US,,ChIJidpdaSIc6zkRv7hGErJgjFc
"सुमित्र्‍ा सेरामिक स्टोर","बौद्ध सडक, 44602, नेपाल","बौद्ध सडक",01-4499401,"+977 1-4499401","27.721894,85.361524",,,"home_goods_store / store / establishment",https://plus.google.com/107206442840749221212/about?hl=en-US,,ChIJ5SFCttsb6zkRBrb6K5B7VVk
"दिल कपडा स्टोर","सामाखुसी मार्ग, 44600, Nepal","सामाखुसी मार्ग",,,"27.7233,85.313579",,,"home_goods_store / store / establishment",https://plus.google.com/100389341111834037713/about?hl=en-US,,ChIJf_J3_eEY6zkRHrVYqL8CmnY
"Raidevi Enterprises","बौद्ध सडक, 44600, Nepal","बौद्ध सडक",01-4913279,"+977 1-4913279","27.722004,85.373994",,,"home_goods_store / store / establishment",https://plus.google.com/110828690141336381581/about?hl=en-US,,ChIJj7qGCccb6zkRwbSBXlVSCNM
"न्यू उत्सव लाईट सेन्टर","सामाखुसी चक्रपथ ट्राक उत्तर, 44600, Nepal","सामाखुसी चक्रपथ ट्राक उत्तर",01-4361516,"+977 1-4361516","27.73542,85.317983",,,"home_goods_store / store / establishment",https://plus.google.com/110043692546189816827/about?hl=en-US,,ChIJK_5fuiYZ6zkRXbSe1v298Mk
"ASHIRWAD SANITARY","रानिबरी मार्ग, 44611, Nepal","रानिबरी मार्ग",,,"27.729933,85.317597",,,"home_goods_store / store / establishment",https://plus.google.com/105562034084318549089/about?hl=en-US,,ChIJfdhA6iEZ6zkRH7Tbjtrpcmc
"Universal Home Solution Pvt. Ltd.","रिङ्ग रोड, 44600, नेपाल","रिङ्ग रोड",01-4386236,"+977 1-4386236","27.735357,85.316569",,,"home_goods_store / store / establishment",https://plus.google.com/107768661228841675605/about?hl=en-US,,ChIJZdkZ2iYZ6zkRJbOEd1mpTRE
"मणिला कलर शप","Ring Road, 44600, नेपाल","Ring Road",01-4381663,"+977 1-4381663","27.726448,85.304974",,,"home_goods_store / store / establishment",https://plus.google.com/112567921040766148884/about?hl=en-US,,ChIJjTvzu-cY6zkRk7GsPg_VAEo
"उज्वल घडि, मोबाईल पसल","मिलन टोल, 44600, नेपाल","मिलन टोल",0984-4144724,"+977 984-4144724","27.736439,85.308437",,,"home_goods_store / store / establishment",https://plus.google.com/111313230930763925732/about?hl=en-US,,ChIJe-sG2NsY6zkRaK_J9uS6QB4
"Kriti Store","सामाखुसी मार्ग सडक, 44600, Nepal","सामाखुसी मार्ग सडक",0984-1755026,"+977 984-1755026","27.725524,85.314058",,,"home_goods_store / store / establishment",https://plus.google.com/110037303267462731987/about?hl=en-US,,ChIJ9yT3LB4Z6zkRia6YhzcGslY
"Niru Kitchen & Gift Home","सरस्वतीनगर रोड, 44602, नेपाल","सरस्वतीनगर रोड",0985-1022370,"+977 985-1022370","27.723377,85.35066",,,"home_goods_store / store / establishment",https://plus.google.com/106746995424362966888/about?hl=en-US,,ChIJD4m75WMZ6zkRgq4yva9fuTs
"Manakamana Clothing","गोपी कृष्ण रोड, 44602, नेपाल","गोपी कृष्ण रोड",01-4812412,"+977 1-4812412","27.722148,85.347666",,,"home_goods_store / store / establishment",https://plus.google.com/118433961378572241432/about?hl=en-US,,ChIJK-8iSWQZ6zkRyq0o1kgdKew
"Binayak Enterprises","Ropeway Rd, 44600, नेपाल","Ropeway Rd",01-4360935,"+977 1-4360935","27.721915,85.302994",,,"home_goods_store / store / establishment",https://plus.google.com/104004391594962829761/about?hl=en-US,,ChIJpZXIVu8Y6zkRK60majHT2pI
"आर. एण्ड बि ट्रेडर्स","बसपार्क शिवमन्दिर, बिरेन्द्र ऐस्वोर्य मार्ग, नेपाल","बसपार्क शिवमन्दिर, बिरेन्द्र ऐस्वोर्य मार्ग",0984-1735187,"+977 984-1735187","27.734503,85.312144",,,"home_goods_store / store / establishment",https://plus.google.com/117252402087280217446/about?hl=en-US,,ChIJWycZy9gY6zkR9qxx2pRl2Ng
"ॐ साईराम भाँडा पसल","गोल्फुटार मैन रोड, 44600, नेपाल","गोल्फुटार मैन रोड",01-4377085,"+977 1-4377085","27.777215,85.362514",,,"home_goods_store / store / establishment",https://plus.google.com/107278581630231588246/about?hl=en-US,,ChIJTS8DfyIc6zkRiazQZVXTgGs
"आर . के एग्रो सेन्टर","बाइपास मार्ग, 44600, नेपाल","बाइपास मार्ग",0985-1043377,"+977 985-1043377","27.737436,85.301729",,,"store / home_goods_store / establishment",https://plus.google.com/106207150356956253273/about?hl=en-US,,ChIJKRZqGcUY6zkRKqoF8sHOhsM
"Kathmandu Domestic Appliances","Balaju, 44600, Nepal",,01-4360921,"+977 1-4360921","27.731294,85.300104",,,"home_goods_store / store / establishment",https://plus.google.com/114276662438337468733/about?hl=en-US,,ChIJsXOarcMY6zkRbKnlNGdEZnA
"सिन्धुपाल्चोक होलसेल, रिटेल, इलेक्ट्रोनिक्स एण्ड मोबाइल हाउस","बौद्ध सडक, 44600, Nepal","बौद्ध सडक",01-4912100,"+977 1-4912100","27.721902,85.375757",,,"electronics_store / home_goods_store / store / establishment",https://plus.google.com/102003402003127645489/about?hl=en-US,,ChIJuTPWf7gb6zkRzahtkpXQRC4
