name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,location-lat,location-lng,permanently_closed,rating,types,url,website,place_id
"Krishna Paper Mart","A-119, Teja Sarani Road, Jodhpur Gardens, Lake Gardens, Kolkata, West Bengal 700033, India","A-119, Teja Sarani Road, Jodhpur Gardens, Lake Gardens, Kolkata",,,"22.50778,88.353575",22.50778,88.353575,,,establishment,https://plus.google.com/110756642878984086351/about?hl=en-US,,ChIJF-m22tFwAjoRuzxj41l5GSI
"Hindustan Paper Abasan","HC Block, Sector III, Salt Lake City, Bidhannagar, West Bengal 700106, India","HC Block, Sector III, Salt Lake City, Bidhannagar",,,"22.574356,88.417937",22.574356,88.417937,,,establishment,https://plus.google.com/102654294640477046948/about?hl=en-US,,ChIJU-ov7sh1AjoR1TiLI7kdI2s
"Parul Paper House","15/G, Raja Manindra Road, Paikpara, Tala, Kolkata, West Bengal 700037, India","15/G, Raja Manindra Road, Paikpara, Tala, Kolkata","092392 52780","+91 92392 52780","22.612748,88.384112",22.612748,88.384112,,,establishment,https://plus.google.com/106425553870359498808/about?hl=en-US,,ChIJGS6wcfWd-DkRWdItAtJrQws
"Loknath Paper House","15/B, Rani Harsha Mukhi Road, Sinthi, Paikpara, Kolkata, West Bengal 700002, India","15/B, Rani Harsha Mukhi Road, Sinthi, Paikpara, Kolkata","033 6942 9200","+91 33 6942 9200","22.613179,88.383057",22.613179,88.383057,,,establishment,https://plus.google.com/106667959720861880077/about?hl=en-US,,ChIJEZVGR_Wd-DkR1uTVFOOe9RE
"Shree Narayan Processing Mills","1/3, Khagendra Chatterjee Road, Khagendra Chatterjee Road, Kolkata, West Bengal 700002, India","1/3, Khagendra Chatterjee Road, Khagendra Chatterjee Road, Kolkata","033 2557 2499","+91 33 2557 2499","22.618874,88.373224",22.618874,88.373224,,,establishment,https://plus.google.com/105598049775637959104/about?hl=en-US,,ChIJuQwPQ4-d-DkR7OCo_zGjtWs
"B K Traders","15/2, Lock Gate Road, Cossipore, Cossipore, Kolkata, West Bengal 700002, India","15/2, Lock Gate Road, Cossipore, Cossipore, Kolkata","033 2557 5327","+91 33 2557 5327","22.612435,88.374439",22.612435,88.374439,,,establishment,https://plus.google.com/114355983337786457211/about?hl=en-US,,ChIJ_QgpMIid-DkRmzmOo6PC4Os
"Shree Shapur Paper & Board Mills","543/1, New Alipore, New Alipore, Kolkata, West Bengal 700053, India","543/1, New Alipore, New Alipore, Kolkata","033 2403 7966","+91 33 2403 7966","22.51049,88.33555",22.51049,88.33555,,,establishment,https://plus.google.com/106149792367602395971/about?hl=en-US,,ChIJs5XPpKpwAjoR0tEira0I5YQ
"Paper Pack Industries","265, Roy Bahadur Road, New Alipore, Roy Bahadur Road, Kolkata, West Bengal 700053, India","265, Roy Bahadur Road, New Alipore, Roy Bahadur Road, Kolkata","033 2403 3183","+91 33 2403 3183","22.49956,88.333091",22.49956,88.333091,,,establishment,https://plus.google.com/118248924002473136415/about?hl=en-US,,ChIJQxoGyKRwAjoROiB30BqA6ss
"Sarada Paper House","178/1, Roy Bhadur Road, Behala, Kolkata, West Bengal 700034, India","178/1, Roy Bhadur Road, Behala, Kolkata","033 6991 1224","+91 33 6991 1224","22.501139,88.321409",22.501139,88.321409,,,establishment,https://plus.google.com/104874893810456040904/about?hl=en-US,,ChIJO8MN_wh6AjoRjcNK_tLKoyE
"Adya Shakti Paper House","162, Roy Bahadur Road, Behala, Kolkata, West Bengal 700034, India","162, Roy Bahadur Road, Behala, Kolkata","098361 81162","+91 98361 81162","22.500148,88.323104",22.500148,88.323104,,,establishment,https://plus.google.com/115900298188100458086/about?hl=en-US,,ChIJVw-NxQl6AjoR8nA-KXm9csk
"halder paper house","Dhopapara, Behala, Kolkata, West Bengal 700060, India","Dhopapara, Behala, Kolkata","072785 08608","+91 72785 08608","22.509805,88.305492",22.509805,88.305492,,,establishment,https://plus.google.com/109056603589375340621/about?hl=en-US,,ChIJB6RaSx96AjoRXrBkjdVhKbI
"Gopal Paper & Stationery","86, Barrackpore Trunk Road, Sinthi More, Kolkata, West Bengal 700050, India","86, Barrackpore Trunk Road, Sinthi More, Kolkata","033 2531 4071","+91 33 2531 4071","22.634966,88.378594",22.634966,88.378594,,,establishment,https://plus.google.com/118103061383233202499/about?hl=en-US,,ChIJ8UUvjZWd-DkR1_UyJW84GCA
"Rainbow Papers Limited","UDAYAN PALLY, Rajarhat, West Bengal 700159, India","UDAYAN PALLY, Rajarhat",,,"22.607681,88.427743",22.607681,88.427743,,,establishment,https://plus.google.com/105923237188783111434/about?hl=en-US,,ChIJ9fmRIol1AjoRag63S6MG_og
"Aakash Papers","Snehalata Abasan, 266, Dum Dum Road, Opposite Grihasree Chatakal, Dum Dum Road, Kolkata, West Bengal 700074, India","Snehalata Abasan, 266, Dum Dum Road, Opposite Grihasree Chatakal, Dum Dum Road, Kolkata","033 2579 8698","+91 33 2579 8698","22.622688,88.413294",22.622688,88.413294,,,establishment,https://plus.google.com/113806634502656885480/about?hl=en-US,,ChIJ6-P0k4yd-DkRWOtYF5YxenM
"A Kg Paper Traders","1, Chitpur Ghat Lane, Cossipore, Cossipore, Kolkata, West Bengal 700002, India","1, Chitpur Ghat Lane, Cossipore, Cossipore, Kolkata","033 2532 6823","+91 33 2532 6823","22.611182,88.369541",22.611182,88.369541,,,establishment,https://plus.google.com/106543258148842761833/about?hl=en-US,,ChIJUcHA0Cl2AjoRqloL03d44wE
"Asharji Enterprise","21/2/4, Bihari Lal Paul Street, Baranagar, Baranagar, Kolkata, West Bengal 700036, India","21/2/4, Bihari Lal Paul Street, Baranagar, Baranagar, Kolkata","033 2578 5054","+91 33 2578 5054","22.640368,88.372043",22.640368,88.372043,,,establishment,https://plus.google.com/108678879470530485145/about?hl=en-US,,ChIJQZPXTqOd-DkRzQKyATB1HmY
"Modern Cardboard & Corrogated Industries","119, Rajdanga Gold Park, Anandapur, Anandapur, Kolkata, West Bengal 700107, India","119, Rajdanga Gold Park, Anandapur, Anandapur, Kolkata","033 2442 1645","+91 33 2442 1645","22.514463,88.409485",22.514463,88.409485,,,establishment,https://plus.google.com/107790017443211872940/about?hl=en-US,,ChIJ____T_hzAjoRrOacZorSyKU
"Corrugating & Paper Processing Co (P) Lt","Bf125, Salt Lake, Salt Lake, Kolkata, West Bengal 700064, India","Bf125, Salt Lake, Salt Lake, Kolkata","033 2321 9364","+91 33 2321 9364","22.584028,88.415468",22.584028,88.415468,,,establishment,https://plus.google.com/106583161834659347796/about?hl=en-US,,ChIJGQs9UcF1AjoR2vsA_ptYoCg
"Ashok Enterprises","279, Rai Bahadur Road, New Alipore, New Alipore, Kolkata, West Bengal 700053, India","279, Rai Bahadur Road, New Alipore, New Alipore, Kolkata","033 2403 3080","+91 33 2403 3080","22.514358,88.325146",22.514358,88.325146,,,establishment,https://plus.google.com/110530227044681287047/about?hl=en-US,,ChIJ____v6pwAjoRy_MwDiPf1UY
"Laminated Products Ltd","21, Chandi Tala Main Road, New Alipore, New Alipore, Kolkata, West Bengal 700053, India","21, Chandi Tala Main Road, New Alipore, New Alipore, Kolkata","033 2403 3365","+91 33 2403 3365","22.514358,88.325146",22.514358,88.325146,,,establishment,https://plus.google.com/111953768792275798767/about?hl=en-US,,ChIJ____v6pwAjoRYrzwJ0PM6f8
"Wengal Corrugated Gum Factory","279, Rai Bahadur Road, New Alipore, New Alipore, Kolkata, West Bengal 700053, India","279, Rai Bahadur Road, New Alipore, New Alipore, Kolkata","033 2403 5094","+91 33 2403 5094","22.514358,88.325146",22.514358,88.325146,,,establishment,https://plus.google.com/117033578266471937032/about?hl=en-US,,ChIJ____v6pwAjoRx4zyhKHL8M0
"GRD Paper Mill","National Highway 6, Chamrail, Howrah, West Bengal 711205, India","National Highway 6, Chamrail, Howrah",,,"22.641499,88.305868",22.641499,88.305868,,,establishment,https://plus.google.com/108818642685158098968/about?hl=en-US,,ChIJOx8rI8KC-DkRXSnNdTj7Tuw
"Jyoti Fabricator & Erectors","136/5, Ashok Nagar, Ashok Nagar, Kolkata, West Bengal 700032, India","136/5, Ashok Nagar, Ashok Nagar, Kolkata","094330 13143","+91 94330 13143","22.490012,88.348768",22.490012,88.348768,,,establishment,https://plus.google.com/111987222072184705912/about?hl=en-US,,ChIJ7TsgO-pwAjoRvqw0ORmGCOs
"Punjani Graphics Private Limited","P41, Kasba Industrial, Estate Haltu, Estate Haltu, Kolkata, West Bengal 700078, India","P41, Kasba Industrial, Estate Haltu, Estate Haltu, Kolkata","033 2442 7648","+91 33 2442 7648","22.507562,88.389477",22.507562,88.389477,,,establishment,https://plus.google.com/100924542337298239240/about?hl=en-US,,ChIJVVVVVU5xAjoRhoMLPv5Q_yg
"Films & Printers (India) Private Limited","P28, E M By Pass, Haltu, Haltu, Kolkata, West Bengal 700078, India","P28, E M By Pass, Haltu, Haltu, Kolkata","033 2442 6646","+91 33 2442 6646","22.507562,88.389477",22.507562,88.389477,,,establishment,https://plus.google.com/112792058707508382158/about?hl=en-US,,ChIJVVVVVU5xAjoR2RyhubStM90
"Shree Krishna Packaging Co Private Limited","16, Dum Dum Road, Dumdum, Dum Dum Road, Kolkata, West Bengal 700028, India","16, Dum Dum Road, Dumdum, Dum Dum Road, Kolkata","033 2243 3541","+91 33 2243 3541","22.618814,88.391039",22.618814,88.391039,,,"store / establishment",https://plus.google.com/103580509843801743194/about?hl=en-US,,ChIJ6-P0k4yd-DkRbd11g08HQvg
"Mayur Paper Products","Ashwini Nagar, Baguiati, Newtown, Kolkata, West Bengal 700159, India","Ashwini Nagar, Baguiati, Newtown, Kolkata","033 2571 1333","+91 33 2571 1333","22.608517,88.431301",22.608517,88.431301,,,establishment,https://plus.google.com/115097296219490389524/about?hl=en-US,,ChIJq6qq-iWe-DkRn31HbGlRkzA
"Cardboard Shop","Daulatpur Road, Gumar Gala, Maheshtala, Maheshtala, West Bengal 700137, India","Daulatpur Road, Gumar Gala, Maheshtala, Maheshtala",,,"22.493578,88.226151",22.493578,88.226151,,,"store / establishment",https://plus.google.com/110005151298686860337/about?hl=en-US,,ChIJYXwo0j98AjoRj-FD7zRefqU
"Paper Mill Office","State Highway 2, Housing Estate Colony, Dankuni, West Bengal 712310, India","State Highway 2, Housing Estate Colony, Dankuni",,,"22.684515,88.304345",22.684515,88.304345,,,establishment,https://plus.google.com/117220220168765914399/about?hl=en-US,,ChIJlw8BnWqD-DkRaR9OHGisMXY
"Paper Mill",India,India,,,"22.639758,88.473337",22.639758,88.473337,,,"bus_station / transit_station / establishment",https://maps.google.com/maps/place?cid=18393200591541260469,http://cstc.org.in/,ChIJL3REYYyf-DkRtVBSlXzGQf8
"Paper Mill",India,India,,,"22.639667,88.473457",22.639667,88.473457,,,"bus_station / transit_station / establishment",https://maps.google.com/maps/place?cid=15027633684933850456,http://cstc.org.in/,ChIJI4_JY4yf-DkRWDUtdTfhjNA
"Paper House","65/2, Biren Road West, Birji Road, Kolkata, West Bengal 700008, India","65/2, Biren Road West, Birji Road, Kolkata","098308 22331","+91 98308 22331","22.466638,88.38657",22.466638,88.38657,,,establishment,https://plus.google.com/114606215143459247489/about?hl=en-US,,ChIJ1ShkcJ5xAjoRMqqeUwCeusQ
"Maya Packaging Industries","8, Bakarhat Road, Thakurpukur, Thakurpukur, Kolkata, West Bengal 700063, India","8, Bakarhat Road, Thakurpukur, Thakurpukur, Kolkata","033 2467 0973","+91 33 2467 0973","22.460607,88.312997",22.460607,88.312997,,,"store / establishment",https://plus.google.com/115925684244197350672/about?hl=en-US,,ChIJ9UdurYx6AjoRtsxdHJJJS0M
"Joy Ram Paper House","62/A, Bansdroni Government Koloni, Bansdroni, Kolkata, West Bengal 700070, India","62/A, Bansdroni Government Koloni, Bansdroni, Kolkata","097482 87181","+91 97482 87181","22.468524,88.362114",22.468524,88.362114,,,establishment,https://plus.google.com/114319406647535154336/about?hl=en-US,,ChIJo1IMWFVwAjoRahACoi9zE1o
"Emami Paper Mills Limited","No.15/2, Rani Rashmoni Rd, R.N.Tagore Rd, May Dibas Pally, Dakshineswar, Kolkata, West Bengal 700035, India","No.15/2, Rani Rashmoni Rd, R.N.Tagore Rd, May Dibas Pally, Dakshineswar, Kolkata",,,"22.655203,88.358677",22.655203,88.358677,,,establishment,https://plus.google.com/113710422865772187287/about?hl=en-US,http://www.emamipaper.in,ChIJYSUcbwGd-DkRsmL_-wtT0tc
"Himani and Emami Factory Paper Mill","Rani Rashmoni Road, May Dibas Pally, Dakshineswar, Kolkata, West Bengal 700076, India","Rani Rashmoni Road, May Dibas Pally, Dakshineswar, Kolkata",,,"22.657183,88.358971",22.657183,88.358971,,,establishment,https://plus.google.com/100271661146249046974/about?hl=en-US,,ChIJUa_wlgGd-DkRomNm9sZOsUE
ed,"Bhagaban Manhal Street, Rani Park, SP Paul Pally, Ariadaha, Kolkata, West Bengal 700057, India","Bhagaban Manhal Street, Rani Park, SP Paul Pally, Ariadaha, Kolkata",,,"22.668396,88.374745",22.668396,88.374745,,,establishment,https://plus.google.com/113518768705901299510/about?hl=en-US,,ChIJJeEbq0-c-DkRvYHaSdNJQII
"Eastern Paper Mill","Narayanpur, Gopalpur Gram, Rajarhat, West Bengal 700052, India","Narayanpur, Gopalpur Gram, Rajarhat",,,"22.641709,88.471909",22.641709,88.471909,,,establishment,https://plus.google.com/100385122054808446708/about?hl=en-US,,ChIJf2JYy42f-DkRz9nQm4EeeE0
"Maa Tara Paper House Prop Bala Hari Das","Rishi Bankim Church Road, Birati, Rishi Bankim Chatterjee Street, Kolkata, West Bengal 700051, India","Rishi Bankim Church Road, Birati, Rishi Bankim Chatterjee Street, Kolkata","033 2539 5958","+91 33 2539 5958","22.66433,88.42706",22.66433,88.42706,,,establishment,https://plus.google.com/115296995341286636129/about?hl=en-US,,ChIJAQAAwPae-DkRVkttjDOwhi0
"Everest Paper Mills Private limited","Doharia Shailesh Nagar, Chandigarh, Madhyamgram, Gopalpur Chandigar, West Bengal 700132, India","Doharia Shailesh Nagar, Chandigarh, Madhyamgram, Gopalpur Chandigar",,,"22.670483,88.459477",22.670483,88.459477,,,establishment,https://plus.google.com/108380484491957988246/about?hl=en-US,,ChIJQTHZNQ2f-DkRjBScIb2jgYs
"Everest Laminators","Shed No 5-A, B.W. Industrial Complex, Badu Road,, Digberia, Madhyamgram,, Kolkata, West Bengal 700128, India","Shed No 5-A, B.W. Industrial Complex, Badu Road,, Digberia, Madhyamgram,, Kolkata","022 2496 8313","+91 22 2496 8313","22.696228,88.48998",22.696228,88.48998,,,establishment,https://plus.google.com/106888261130157360421/about?hl=en-US,http://www.horizonpacks.com/,ChIJzZnjH_Ch-DkRucIshZRKH0c
"Mechano Paper Machine Limited","State Highway 1, Fortune City, Madhyamgram, Kolkata, West Bengal 700132, India","State Highway 1, Fortune City, Madhyamgram, Kolkata",,,"22.679884,88.455396",22.679884,88.455396,,,establishment,https://plus.google.com/116874185860359048064/about?hl=en-US,,ChIJ432BJBSf-DkR0Q716E6MIQQ
"Paras Paper Mill","Ekford Road, Sidheshwari Para, Khardaha, Khardaha, West Bengal 700116, India","Ekford Road, Sidheshwari Para, Khardaha, Khardaha",,,"22.710385,88.379276",22.710385,88.379276,,,establishment,https://plus.google.com/113121783135704237812/about?hl=en-US,,ChIJPwvbrYub-DkRPbTvAGISVNM
"Paper Mill","National Highway 6, Barunda, West Bengal 711303, India","National Highway 6, Barunda",,,"22.459264,87.936974",22.459264,87.936974,,4.2,establishment,https://plus.google.com/106027529116709164095/about?hl=en-US,,ChIJ2317vyuaAjoRzeWgmGa1hGg
"Titagarh Paper Mills Limited","Titagarh, Kolkata, West Bengal 700119, India","Titagarh, Kolkata",,,"22.73925,88.368883",22.73925,88.368883,,,establishment,https://plus.google.com/105070691443794159992/about?hl=en-US,,ChIJGxDESaSb-DkRB47IrMB0sls
"Titagarh Paper Mill Number 1","RK Deo Path, Titagarh, Barrackpore, West Bengal 700119, India","RK Deo Path, Titagarh, Barrackpore",,,"22.741754,88.368667",22.741754,88.368667,,,establishment,https://plus.google.com/108274315440718965892/about?hl=en-US,,ChIJi7gp7KWb-DkRoJ0cqZwZwqQ
"Titaghar Paper Mills","RK Deo Path, Titagarh, Barrackpore, West Bengal 700119, India","RK Deo Path, Titagarh, Barrackpore",,,"22.742671,88.36836",22.742671,88.36836,,,establishment,https://plus.google.com/106912014790678901999/about?hl=en-US,,ChIJFZ3Z96Wb-DkR-kRBon_P2E8
"Paper Mill School","Paper Mill Road, Bangladesh","Paper Mill Road",,,"24.077358,89.049064",24.077358,89.049064,,,"school / establishment",https://plus.google.com/112975105599572686729/about?hl=en-US,,ChIJ3USu9Q6h_jkR-Izm1hK36Sg
"Paper Mill's Mosque","Paper Mill School Road, Bangladesh","Paper Mill School Road",,,"24.077512,89.049444",24.077512,89.049444,,,"mosque / place_of_worship / establishment",https://plus.google.com/111682655393541108853/about?hl=en-US,,ChIJn6ed8Q6h_jkRQVczNyGIkh0
"Furfura Sharif Complex","Paper Mill Road, Bangladesh","Paper Mill Road",,,"24.080784,89.047199",24.080784,89.047199,,,establishment,https://plus.google.com/109819325007368749404/about?hl=en-US,,ChIJOQpa8A-h_jkRUxdZjDFZPy8
"Papermill Employees Club","Paper Mill School Road, Bangladesh","Paper Mill School Road",,,"24.078287,89.049064",24.078287,89.049064,,,"amusement_park / establishment",https://plus.google.com/107774762383470134871/about?hl=en-US,,ChIJAcE3_w6h_jkRhnqehdbHpAY
"Gas Intersection","Paper Mill Road, Bangladesh","Paper Mill Road",,,"24.075136,89.050258",24.075136,89.050258,,,"gas_station / establishment",https://plus.google.com/116360560481732538362/about?hl=en-US,,ChIJx2m-GAyh_jkR-86ExwwkcA4
"Ruppur Mor Jame Masjid","Paper Mill Road, Bangladesh","Paper Mill Road",,,"24.071872,89.051198",24.071872,89.051198,,,"mosque / place_of_worship / establishment",https://plus.google.com/111191901543976206823/about?hl=en-US,,ChIJATnSnAyh_jkR3yvYs4ITmNM
"Gupta Enterprises","Jugsalai Jamshedpur - 831006, Jugsalai, Jamshedpur, Jharkhand 831006, India","Jugsalai Jamshedpur - 831006, Jugsalai, Jamshedpur","0657 229 2415","+91 657 229 2415","22.772215,86.183335",22.772215,86.183335,,,establishment,https://plus.google.com/107822654012621538136/about?hl=en-US,,ChIJP8-OmVHj9TkR463Y9vg9BpE
"Goyal Paper Udyog","M E School Road, Jugsalai, M E School Road, Jamshedpur, Bihar 831001, India","M E School Road, Jugsalai, M E School Road, Jamshedpur","0657 229 1651","+91 657 229 1651","22.760513,86.204856",22.760513,86.204856,,,establishment,https://plus.google.com/113868311047575519211/about?hl=en-US,,ChIJSfJy78389TkRam0_Gvo_dv0
"Deepak Paper & Board Manufacturing","Telco, T-3/64 Ashok Road, Trf Nagar, Telco, Jamshedpur - 831004, Kharangajhar, Jamshedpur, Jharkhand 831004, India","Telco, T-3/64 Ashok Road, Trf Nagar, Telco, Jamshedpur - 831004, Kharangajhar, Jamshedpur","0657 226 8760","+91 657 226 8760","22.770058,86.25989",22.770058,86.25989,,,establishment,https://plus.google.com/107094554668909025254/about?hl=en-US,,ChIJO-62HQEI9jkRm9Q0e0C6Hv8
"Sri Sai Packaging Industries","NS-2, Phase-IV, Adityapur Industrial Area,, Adityapur (Near Beco More), Jamshedpur, Jharkhand 832109, India","NS-2, Phase-IV, Adityapur Industrial Area,, Adityapur (Near Beco More), Jamshedpur","094717 11016","+91 94717 11016","22.806706,86.111065",22.806706,86.111065,,,establishment,https://plus.google.com/110462650819421780973/about?hl=en-US,,ChIJmxb-XHTl9TkRkRK1GDEuEr4
"Ballavpur Paper Mill","Bardhaman, West Bengal 713347, India",,,,"23.582169,87.12199",23.582169,87.12199,,,establishment,https://plus.google.com/101576357134295706651/about?hl=en-US,,ChIJCZWarKIR9zkRcvmJ2VbOISM
"Maa Chandi Paper Pvt Ltd","Shyampur, West Bengal 713363, India",Shyampur,,,"23.631806,87.306719",23.631806,87.306719,,,establishment,https://plus.google.com/110331352895674681056/about?hl=en-US,,ChIJz30p4qVu9zkRMSJGEpF21Uk
Impact,"Kalyaneshwari to Dendua, Nakrajuria, West Bengal 713369, India","Kalyaneshwari to Dendua, Nakrajuria",,,"23.77889,86.85551",23.77889,86.85551,,,establishment,https://plus.google.com/109315393472340135721/about?hl=en-US,,ChIJ84kWJ1be9jkRPNjRT_Bxtcs
"Paper Mart","G T Road, Asansol, West Bengal 713301, India","G T Road, Asansol","0342 220 3518","+91 342 220 3518","23.694733,86.948825",23.694733,86.948825,,,establishment,https://plus.google.com/114785850205471151797/about?hl=en-US,,ChIJXWHatAUf9zkRu8-kJF7D_9g
"Kedia Paper Agency","27, Pucca Bazar, Pucca Bazar, Asansol, West Bengal 713301, India","27, Pucca Bazar, Pucca Bazar, Asansol","0342 220 4236","+91 342 220 4236","23.68721,86.973343",23.68721,86.973343,,,establishment,https://plus.google.com/106268217362987384981/about?hl=en-US,,ChIJX8gtESgf9zkRYPY06itP7M8
