name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,location-lat,location-lng,permanently_closed,rating,types,url,website,place_id
"Nava Durga Digital Service","Back side of Pokhara Sub-Metropolitan City Office, Pokhara 33700, Nepal","Back side of Pokhara Sub-Metropolitan City Office, Pokhara",0985-6023745,"+977 985-6023745","28.21797,83.985511",28.21797,83.985511,,,"store / establishment",https://plus.google.com/103136655870983786210/about?hl=en-US,http://navadurgadigi.webs.com/,ChIJK5Cfj02UlTkR-xowdufJyuY
"Sweet As....","Mahendra Pul Rd, Pokhara 33700, Nepal","Mahendra Pul Rd, Pokhara",061-520089,"+977 61-520089","28.223874,83.989923",28.223874,83.989923,,,"bakery / store / food / establishment",https://plus.google.com/103135992298422675244/about?hl=en-US,http://www.facebook.com/Sweet.As.Pokhara,ChIJC0cbLk-UlTkRSgf6smNaWlg
"Information Technology site","Pokhara, Nepal, Pokhara 44601, Nepal","Pokhara, Nepal, Pokhara",0984-6241234,"+977 984-6241234","28.203592,84.004422",28.203592,84.004422,,,establishment,https://plus.google.com/117691549147378156640/about?hl=en-US,http://www.siteforinfotech.com/,ChIJx12gic-VlTkRu7hv6kNP07k
"AREA POST OFFICE","Tahu 32500, Nepal",Tahu,,,"27.832926,83.711483",27.832926,83.711483,,,"post_office / finance / establishment",https://plus.google.com/115693097057842252013/about?hl=en-US,http://www.indiapost.gov.in/,ChIJCzn75qjTlTkRcAY9B62p8Co
"Shangri-La Village Pokhara","P.O. Box 333 Gharipatan Pokhara Nepal, Pokhara 33700, Nepal","P.O. Box 333 Gharipatan Pokhara Nepal, Pokhara",061-522122,"+977 61-522122","28.19,83.98",28.19,83.98,,4.5,"lodging / establishment",https://plus.google.com/106164881020480169160/about?hl=en-US,http://www.hotelshangrila.com/,ChIJ9-3uG6WVlTkRn_7wWeTgIHY
"Pushpa Guesthouse","Lakeside-6, Pokhara 33700, Nepal","Lakeside-6, Pokhara",0984-6465974,"+977 984-6465974","28.210322,83.95753",28.210322,83.95753,,,"travel_agency / restaurant / lodging / food / establishment",https://plus.google.com/103969883679530460573/about?hl=en-US,,ChIJ7WokYh6VlTkRfl2cPSkZdlk
"The New Winds Hotel","House no. 198, Fewa Marg, Lakeside-6, Pokhara, Nepal","House no. 198, Fewa Marg, Lakeside-6, Pokhara",061-534643,"+977 61-534643","28.213938,83.959053",28.213938,83.959053,,,establishment,https://plus.google.com/103300811032016509845/about?hl=en-US,,ChIJN8TiGuKUlTkRcKRrCDtauTk
"Tiger Mountain Pokhara Lodge","Kandani Danda, Lekhnath, Ward-5, Kaski, Pokhara, Nepal","Kandani Danda, Lekhnath, Ward-5, Kaski, Pokhara",01-4426427,"+977 1-4426427","28.21149,84.044188",28.21149,84.044188,,,"park / lodging / spa / health / establishment",https://plus.google.com/116237712927171986771/about?hl=en-US,http://www.tigermountainpokhara.com/,ChIJw2IRA1yWlTkRpAIS6l6k7io
"Pokhara Grande","Pardi Bazaar, Pokhara 33700, Nepal","Pardi Bazaar, Pokhara",061-460210,"+977 61-460210","28.1918,83.9747",28.1918,83.9747,,4.1,"lodging / establishment",https://plus.google.com/114274145252914491635/about?hl=en-US,http://www.pokharagrande.com/,ChIJ8YXCRn-UlTkRPhmQOjfJ1PU
"Superview Lodge & Restaurant","Sarangkot 1 pokhara, Sarangkot vdc, Pokhara 33700, Nepal","Sarangkot 1 pokhara, Sarangkot vdc, Pokhara",061-622610,"+977 61-622610","28.244594,83.948619",28.244594,83.948619,,,"accounting / finance / bar / restaurant / lodging / food / establishment",https://plus.google.com/104240987322283713183/about?hl=en-US,http://www.sarangkot.com/,ChIJSSuculuUlTkRVLCEYvE3980
"Fairmount Hotel","Fewamarga, Lakeside, Pokhara 33700, Nepal","Fewamarga, Lakeside, Pokhara",061-464661,"+977 61-464661","28.212034,83.963549",28.212034,83.963549,,,establishment,https://plus.google.com/113161796707093605425/about?hl=en-US,http://www.hotelfairmount.com/,ChIJUcvRSx2VlTkR-k64wDLhF3g
"Hotel Peace Plaza","Baidam Road, Pokhara 33700, Nepal","Baidam Road, Pokhara",,,"28.215082,83.958343",28.215082,83.958343,,4,"lodging / establishment",https://plus.google.com/107454314451950827516/about?hl=en-US,http://hotelpeaceplaza.com,ChIJzefFiOGUlTkRhSqLnWxjStA
"Jomsom Treks and Expedition P.LTD","Barahi Marga, Lakeside Road 6, Pokhara 33700, Nepal","Barahi Marga, Lakeside Road 6, Pokhara",0985-6035065,"+977 985-6035065","28.209962,83.960845",28.209962,83.960845,,4.4,"travel_agency / establishment",https://plus.google.com/103917145972059556004/about?hl=en-US,http://www.nepaltreklinks.com/,ChIJ9xzh8h6VlTkRf8a7aQZbMUw
"Hotel Center Lake","Lake Side, Pokhara 33700, Nepal","Lake Side, Pokhara",061-464360,"+977 61-464360","28.207385,83.961371",28.207385,83.961371,,,"restaurant / lodging / food / establishment",https://plus.google.com/112500229442669175975/about?hl=en-US,http://hotelcenterlake.com,ChIJLSc0fhuVlTkRwbw6YyrADvI
"International Mountain Museum","Pokhara 33700, Nepal",Pokhara,,,"28.189688,83.982032",28.189688,83.982032,,4.4,"museum / establishment",https://plus.google.com/113701782949391006474/about?hl=en-US,http://www.internationalmountainmuseum.org/,ChIJCwSfQZ-VlTkRDu5BgwEim9A
"Pokhara Eco Resort Pvt. Ltd.","Barahi Path, Pokhara 5801, Nepal","Lake Side, Barahi Path, Pokhara",061-464011,"+977 61-464011","28.20875,83.959787",28.20875,83.959787,,,"lodging / establishment",https://plus.google.com/115470347004633005997/about?hl=en-US,https://www.facebook.com/pokharaecoresort?fref=ts,ChIJ30l0QByVlTkRCPFjfnuY8EM
"Avia Club Nepal","Pokhara Airport, Pokhara 33700, Nepal","Pokhara Airport, Pokhara",061-462192,"+977 61-462192","28.198241,83.976517",28.198241,83.976517,,,establishment,https://plus.google.com/115624388784160926253/about?hl=en-US,http://www.aviaclubnepal.com/,ChIJ5-zasaWVlTkRI-PQDEiBKU0
"Peace Eye Guest House & Taal Lounge Cafe","Gauri Ghat, South,6, Pokhara, Nepal","Lake Side, Gauri Ghat, South,6, Pokhara",061-461699,"+977 61-461699","28.207003,83.962476",28.207003,83.962476,,,"bakery / store / cafe / restaurant / lodging / food / establishment",https://plus.google.com/103008978057904760565/about?hl=en-US,http://www.peaceeye-guesthouse.com/,ChIJzdJPZxuVlTkRz6Ac2UqZoe0
"Hotel Fewa Holiday Inn","Lake Side, Pokhara 977, Nepal","Lake Side, Pokhara",061-463010,"+977 61-463010","28.207038,83.962873",28.207038,83.962873,,,"lodging / establishment",https://plus.google.com/108733957092323544580/about?hl=en-US,http://www.hotelfewaholidayinn.com/,ChIJ2wEeXBuVlTkRlhe-dMNElxE
"Hotel Yokohama,Pokhara","Pokhara, Nepal",Pokhara,0985-6030371,"+977 985-6030371","28.215814,83.959804",28.215814,83.959804,,,"lodging / establishment",https://plus.google.com/117946734399082853190/about?hl=en-US,http://www.yokohamapokhara.com/,ChIJgzyZNeKUlTkRfobEH3JS5vo
"Hotel Peaceful","Pokhara 33700, Nepal",Pokhara,061-463861,"+977 61-463861","28.196215,83.96996",28.196215,83.96996,,,"lodging / establishment",https://plus.google.com/114061470349693806995/about?hl=en-US,http://www.facebook.com/hotelpeaceful,ChIJc_lXWAmVlTkRiB6VDYP5z2U
"Placid Valley Lodge","Lakeside, Durbarmarg-6, Pokhara 33700, Nepal","Lakeside, Durbarmarg-6, Pokhara",061-465193,"+977 61-465193","28.207656,83.960711",28.207656,83.960711,,,"lodging / establishment",https://plus.google.com/101451909599037346150/about?hl=en-US,http://www.placidvalleylodge.com.np/,ChIJDwN5eRyVlTkRpllUfREFq2c
"Hotel The Cherry Garden","Lalupate marg, Pokhara 33700, Nepal","Lake Side, Lalupate marg, Pokhara",061-466924,"+977 61-466924","28.21165,83.960679",28.21165,83.960679,,,"lodging / establishment",https://plus.google.com/114020694364073072152/about?hl=en-US,,ChIJFeKFoh2VlTkRrXQuGD_JPCo
"Banana Garden Lodge","Khahare, Lake-side-6, Baidam Road, Pokhara 33700, Nepal","Khahare, Lake-side-6, Baidam Road, Pokhara",061-464901,"+977 61-464901","28.220844,83.958549",28.220844,83.958549,,,"lodging / establishment",https://plus.google.com/109588200405906523943/about?hl=en-US,http://www.bananagardenlodge.com/,ChIJ0wqAp-aUlTkRdo-Vo3kE764
"Hotel Tibet Home","Dihiko Patan, Lakeside-6 Pokhara, Nepal, Pokhara 00977, Nepal","Dihiko Patan, Lakeside-6 Pokhara, Nepal, Pokhara",0984-1331893,"+977 984-1331893","28.219255,83.958284",28.219255,83.958284,,,"lodging / establishment",https://plus.google.com/100267689516903698664/about?hl=en-US,http://www.affiniaspence.com/Hotel-Tibet-Home-C-Pokahra.html,ChIJ_aVeqeaUlTkR9rLXukUVJ0k
"Hotel Greenland","Central Lakeside, Pokhara 33700, Nepal","Central Lakeside, Pokhara",061-461591,"+977 61-461591","28.209463,83.958858",28.209463,83.958858,,,establishment,https://plus.google.com/111875723611525125864/about?hl=en-US,,ChIJ73quKByVlTkRXP0HTHtXMCQ
"The Tibetan Encounter Day Tours.","Durbar Marg, Opposite of Royal Palace, Inside Mini Tibetan Market, Shop No. 11, Lakeside - 6, Lakeside Road, Pokhara 00977, Nepal","Durbar Marg, Opposite of Royal Palace, Inside Mini Tibetan Market, Shop No. 11, Lakeside - 6, Lakeside Road, Pokhara",061-466486,"+977 61-466486","28.206958,83.958654",28.206958,83.958654,,,establishment,https://plus.google.com/110672650800263550211/about?hl=en-US,http://www.tibetan-encounter.com/,ChIJM4tR7QSVlTkRbXlEXSHn9BI
"Hotel Fewa Prince","Kundahar 14, Prithvi Rajmarg, Pokhara, Nepal","Kundahar 14, Prithvi Rajmarg, Pokhara",,,"28.19699,84.019882",28.19699,84.019882,,,"lodging / establishment",https://plus.google.com/107877340683522929357/about?hl=en-US,http://royalpalm.com.np/,ChIJo3vqNnSWlTkRhZL1KJUFoWg
"Bethani Accommodation Pvt. Ltd.","Lake Side, Pokhara 33700, Nepal","Lake Side, Pokhara",061-466736,"+977 61-466736","28.206928,83.966103",28.206928,83.966103,,,"lodging / establishment",https://plus.google.com/106285949472956749597/about?hl=en-US,http://www.bethaniaccommodation.com.np/,ChIJP0YIiQSVlTkRLbFQNbEV1Ks
"Annapurna Yoga Ashram","Pokhara, Nepal",Pokhara,0984-6023134,"+977 984-6023134","28.204129,83.967014",28.204129,83.967014,,,"health / establishment",https://plus.google.com/104342569951849693330/about?hl=en-US,http://nepalyogaguru.com/,ChIJg4q9oR6VlTkRuxkmpo9n3os
"WalkEco Trek","Lakeside-6, Pokhara 33700, Nepal","Lakeside-6, Pokhara",061-465226,"+977 61-465226","28.211551,83.95738",28.211551,83.95738,,,"travel_agency / establishment",https://plus.google.com/116143388403341041803/about?hl=en-US,http://walkecotrek.com/,ChIJnSMrFR6VlTkRm-j6RP-SzbM
"Prabhat Paribartanshil Samaj Dalit (Prabhat Children's Orphanage)","Sindurke, Sarangkot-2, 33700, Nepal","Sindurke, Sarangkot-2",0980-4183146,"+977 980-4183146","28.233615,83.930451",28.233615,83.930451,,,"health / establishment",https://plus.google.com/114755748748418125590/about?hl=en-US,http://prabhat-orphanage.com/,ChIJp16vFDXrlTkRR4aNuNCtuNw
"Hotel Landmark Pokhara","Shanti Marg 75, Pokhara 33700, Nepal","Shanti Marg 75, Pokhara",061-462908,"+977 61-462908","28.236211,83.989985",28.236211,83.989985,,,"lodging / establishment",https://plus.google.com/112597880987872942872/about?hl=en-US,http://www.landmarkpokhara.com/,ChIJ3V7XIUKUlTkRjDdrhykMCF4
"Hotel Mandap & Resturant","Lakeside Road 640, Pokhara 33700, Nepal","Lakeside Road 640, Pokhara",061-462088,"+977 61-462088","28.216898,83.958818",28.216898,83.958818,,,"lodging / establishment",https://plus.google.com/107981479050629279280/about?hl=en-US,,ChIJxR042uOUlTkRMbVLkKyBKLA
"Hotel Holy Shiva","Dihikopatan, Lakeside, Pokhara-6, Nepal, Pokhara 006, Nepal","Dihikopatan, Lakeside, Pokhara-6, Nepal, Pokhara",061-464239,"+977 61-464239","28.214208,83.961296",28.214208,83.961296,,,"lodging / establishment",https://plus.google.com/111635741347849369064/about?hl=en-US,,ChIJy8WTieKUlTkRDOQcMg6l1x8
"Millennium Guest House","Phewa Marga, Pokhara 33700, Nepal","Phewa Marga, Pokhara",061-463544,"+977 61-463544","28.213174,83.961251",28.213174,83.961251,,,"lodging / establishment",https://plus.google.com/107712408488343515355/about?hl=en-US,http://www.facebook.com/mghpokhara,ChIJKQc9gOKUlTkReayQ0Wf17bw
"Perfect Web Solutions Center","Lake Side, Pokhara 33700, Nepal","Lake Side, Pokhara",061-461892,"+977 61-461892","28.212427,83.959634",28.212427,83.959634,,,establishment,https://plus.google.com/116318777452401080836/about?hl=en-US,http://www.perfectwebcenter.com/,ChIJ3wtt8h2VlTkRxSPHC7VS06M
"Child Welfare & Education","Lake Side, Pokhara 33700, Nepal","Lake Side, Pokhara",061-462952,"+977 61-462952","28.208096,83.963651",28.208096,83.963651,,,establishment,https://plus.google.com/109412241575364250691/about?hl=en-US,http://www.cwehome.org.np/,ChIJ_9ORrRyVlTkRYv0-b9ACe98
"La Grandee International College","Rastra Bank Road, Pokhara 33700, Nepal","Rastra Bank Road, Pokhara",,,"28.206438,83.976262",28.206438,83.976262,,,"university / establishment",https://plus.google.com/107509639992546623878/about?hl=en-US,http://lagrandee.edu.np/,ChIJnViFvamVlTkR64QsLyRFZ6o
"Hotel Anand","Prithivichowk, Prithvi Chowk Rd, Pokhara 33700, Nepal","Prithivichowk, Prithvi Chowk Rd, Pokhara",061-530029,"+977 61-530029","28.21022,83.984623",28.21022,83.984623,,,"lodging / establishment",https://plus.google.com/103557151547038696105/about?hl=en-US,http://www.hotelanand.com,ChIJ137Ii62VlTkRGgxEBuzVnAY
"Fresh-Code Group","Pokhara, Nepal, Pokhara 13254, Nepal","Pokhara, Nepal, Pokhara",0984-6605836,"+977 984-6605836","28.210974,83.977303",28.210974,83.977303,,,establishment,https://plus.google.com/114091492002287888639/about?hl=en-US,http://fresh-code.tk/,ChIJB2yeAKuVlTkR7g9lZmWhEz4
"City Development Bank","Bagar Branch, Pokhara, Nepal","Bagar Branch, Pokhara",061-531329,"+977 61-531329","28.240421,83.987984",28.240421,83.987984,,,"bank / finance / establishment",https://plus.google.com/115397835235791273612/about?hl=en-US,http://www.citybanknepal.com/,ChIJlYeHqWmUlTkRCtAGWFtrs2s
"Visitbazar Marketing Solution","Zero Killo Meter, Pokhara, Nepal","Zero Killo Meter, Pokhara",0985-6031620,"+977 985-6031620","28.237396,83.985447",28.237396,83.985447,,,establishment,https://plus.google.com/103988947405586203948/about?hl=en-US,http://www.visitbazar.com/,ChIJARH1r6qVlTkRUECUdDoP4kw
"Moonlight Software","Simalchaur-8, Pokhara 33700, Nepal","Simalchaur-8, Pokhara",0980-6679792,"+977 980-6679792","28.209358,83.978478",28.209358,83.978478,,,establishment,https://plus.google.com/103291721432338534489/about?hl=en-US,http://www.moonlightsoftwares.com/,ChIJwwBe6quVlTkR9YgxrIO_XDI
"MMJ_RR's Vaastu and Engineering Consultancy","Chiple Dhunga Road, Pokhara 33700, Nepal","Chiple Dhunga Road, Pokhara",061-528959,"+977 61-528959","28.224358,83.985569",28.224358,83.985569,,,establishment,https://plus.google.com/101220765663291246552/about?hl=en-US,http://vaastu.com.np/,ChIJf-ML4E-UlTkRp2ncxq_RokI
"The Apostle Recording Studio","Bagar, Pokhara - 1, Kaski, Nepal, Nepal","Bagar, Pokhara - 1, Kaski, Nepal",061-550506,"+977 61-550506","28.240392,83.986208",28.240392,83.986208,,,establishment,https://plus.google.com/108511086328514959662/about?hl=en-US,http://www.jlot.yolasite.com/,ChIJN-dHYGiUlTkREDftbXjzJU8
"Minux Institute","Mahendrapool, Pokhara, Pokhara 33700, Nepal","Mahendrapool, Pokhara, Pokhara",,,"28.223366,83.991295",28.223366,83.991295,,,establishment,https://plus.google.com/117068094011765397606/about?hl=en-US,http://www.mit.edu.np,ChIJXz0r30iUlTkRyQtyGwyAI5E
"International Nepal Fellowship (INF)","Pokhara, Nepal",Pokhara,061-520111,"+977 61-520111","28.244102,83.986477",28.244102,83.986477,,,establishment,https://plus.google.com/107980541447260021964/about?hl=en-US,http://www.inf.org/,ChIJx2aDN2-UlTkRgIPWf3tI8nI
"Pythagoras Educational Institue And Consultancy","Tersapatti Road, Pokhara 33700, Nepal","Tersapatti Road, Pokhara",,,"28.222562,83.991463",28.222562,83.991463,,,establishment,https://plus.google.com/117643141185751734584/about?hl=en-US,http://www.pythagoras.edu.np/,ChIJEzrYIkmUlTkRGJJZKhOSQVc
"sagarmatha insurance company ltd","newroad pokhara, Pokhara 12211, Nepal","newroad pokhara, Pokhara",061-535057,"+977 61-535057","28.211197,83.985098",28.211197,83.985098,,,"insurance_agency / establishment",https://plus.google.com/105187351012545721681/about?hl=en-US,http://www.sagarmathainsurance.com.np/,ChIJwVVVVaWVlTkRuPXAIyjCyvY
"Kamana Bikas Bank limited","Chiple Dhunga Road, Pokhara 33700, Nepal","Chiple Dhunga Road, Pokhara",061-528202,"+977 61-528202","28.224057,83.989231",28.224057,83.989231,,,"bank / finance / establishment",https://plus.google.com/110350245183702596671/about?hl=en-US,http://www.kamanabank.com.np/,ChIJQ2ITPE-UlTkRks8x3VWYfIc
"Cosmos International College","Gairapatan Road, Pokhara 33700, Nepal","Gairapatan Road, Pokhara",061-541324,"+977 61-541324","28.226032,83.990553",28.226032,83.990553,,,"university / establishment",https://plus.google.com/110943366260096540076/about?hl=en-US,http://cosmos.edu.np/,ChIJS6QXqkiUlTkR3ciBNmKCht0
"City Development Bank Limited","Amarsingh Chowk, Pokhara -10, Kaski, Pokhara 33700, Nepal","Amarsingh Chowk, Pokhara -10, Kaski, Pokhara",061-432150,"+977 61-432150","28.204857,84.000874",28.204857,84.000874,,,"bank / atm / finance / establishment",https://plus.google.com/100888176552544203835/about?hl=en-US,http://www.citybanknepal.com/,ChIJK7vSysiVlTkRNV3jTYPcDso
"AVCD Pokhara","Fulbari Bhanu Marga, Pokhara, Nepal","Fulbari Bhanu Marga, Pokhara",061-532151,"+977 61-532151","28.224917,83.997328",28.224917,83.997328,,,establishment,https://plus.google.com/117823183857478894763/about?hl=en-US,http://www.avcd.webs.com/,ChIJL_PsvTeUlTkR2CWM5x5UGOM
"Kamana Bikash Bank Ltd","Prithvi Rajmarg, Lekhnath 33700, Nepal","Prithvi Rajmarg, Lekhnath",061-560300,"+977 61-560300","28.169483,84.055763",28.169483,84.055763,,,"bank / finance / establishment",https://plus.google.com/116040645504652826583/about?hl=en-US,http://www.kamanabank.com.np/,ChIJOeU4jIC9lTkReVHYZGYmMjA
"Nepal Adarsha Awasiya Vidyalaya","Shishuwa-Bhandardhik Sadak Marg, Lekhnath 33700, Nepal","Shishuwa-Bhandardhik Sadak Marg, Lekhnath",061-560360,"+977 61-560360","28.151562,84.06002",28.151562,84.06002,,,"school / establishment",https://plus.google.com/104232919045971566168/about?hl=en-US,http://naav.edu.np/,ChIJ77zslXW9lTkRoILsDlRvtS4
"Dhamma Pokhara","Begnas Bhoretar Road, Lekhnath 33700, Nepal","Begnas Bhoretar Road, Lekhnath",,,"28.165357,84.109622",28.165357,84.109622,,,"health / establishment",https://plus.google.com/102026205645938009820/about?hl=en-US,http://www.pokhara.dhamma.org/,ChIJT_HfG6-ilTkR6U7xb_oKxlk
"Rupa view Guest house","Lekhnath-11, Pachbhaiya, Begnas Taal, Nepal","Kaski, Lekhnath-11, Pachbhaiya, Begnas Taal",061-622098,"+977 61-622098","28.159378,84.106907",28.159378,84.106907,,,"lodging / establishment",https://plus.google.com/103447639895859690361/about?hl=en-US,http://rupaview.googlepages.com/,ChIJ56qtjrGilTkRxGD_xH0rHns
"SOS Children's Village Pokhara","Shital Path, Pokhara 99999, Nepal","Shital Path, Pokhara",061-431095,"+977 61-431095","28.1867,83.957716",28.1867,83.957716,,,establishment,https://plus.google.com/118362359104452751718/about?hl=en-US,http://www.soschildrensvillages.org.uk/places/asia/nepal/pokhara,ChIJ9UagnWuVlTkRbgtOj04p9zs
"Model Global Visas Consultancy","Pokhara Mall ( Top Floor ) / Nepal Bank's Building, Prithvi Rajmarg, Pokhara 33700, Nepal","Pokhara Mall ( Top Floor ) / Nepal Bank's Building, Prithvi Rajmarg, Pokhara",061-528770,"+977 61-528770","28.209635,83.985795",28.209635,83.985795,,,establishment,https://plus.google.com/110218437210171540541/about?hl=en-US,http://www.mgvisas.net/,ChIJJUZHErKVlTkRdiQqJ4QAnrM
"Kangaroo Edu Foundation Pokhara Office","Mahendrapul, Bigbite Building Level Level 2, Mahendra Pul Road, Pokhara 33700, Nepal","Mahendrapul, Bigbite Building Level Level 2, Mahendra Pul Road, Pokhara",061-541474,"+977 61-541474","28.223907,83.990006",28.223907,83.990006,,,establishment,https://plus.google.com/104509269700473850388/about?hl=en-US,http://www.kangaroo.edu.np/,ChIJAfoHMk-UlTkRj9BntWmd4dA
"SOS Children's Village Gandaki","Ram Bazar Rd, Pokhara 99999, Nepal","Ram Bazar Rd, Pokhara",061-431095,"+977 61-431095","28.2014,83.98943",28.2014,83.98943,,,establishment,https://plus.google.com/111021045410812389930/about?hl=en-US,http://www.soschildrensvillages.org.uk/places/asia/nepal/gandaki-pokhara,ChIJmd9HFrqVlTkRkeFtGq08Jvs
