name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,permanently_closed,rating,types,url,website,place_id
"Mobile Clinic","रानीपौवा मार्ग, Pokhara 33700, Nepal","रानीपौवा मार्ग, Pokhara",061-539228,"+977 61-539228","28.221276,83.995763",,,"car_repair / establishment",https://plus.google.com/117170061922500328427/about?hl=en-US,,ChIJ21nWHDaUlTkRV05EC2XsLQs
"City Auto Parts Store","R9, Rampur 32500, Nepal","R9, Rampur",,,"27.86125,83.895955",,,"store / car_repair / establishment",https://plus.google.com/101666926902429025192/about?hl=en-US,,ChIJ56XaEDbKlTkRPzx3kF2sLwg
"Lalchan Enterprises","Shree Dhor Barahi Marg, Dulegauda, Nepal","Shree Dhor Barahi Marg, Dulegauda",065-570539,"+977 65-570539","28.064918,84.069649",,,"store / car_repair / establishment",https://plus.google.com/110233766034876495154/about?hl=en-US,,ChIJ6fgO4G-7lTkRyjCS0u4GQZ4
"GhamPani Electricals","Malepatan, Pokhara 33700, Nepal","Malepatan, Pokhara",061-537798,"+977 61-537798","28.213761,83.972679",,,"store / electrician / establishment",https://plus.google.com/109055358365793326013/about?hl=en-US,http://ghampani.com/,ChIJFY5z3_-UlTkRxFr0fTkPuw8
"Hotel Diplomat","Baidam marga, Pokhara 33700, Nepal","Baidam marga, Pokhara",061-465917,"+977 61-465917","28.207069,83.958839",,,"general_contractor / home_goods_store / store / establishment",https://plus.google.com/105213082334963798384/about?hl=en-US,,ChIJje6s_xuVlTkRgCwcvDJ5OEI
"New Ananta Hardware","Gyan marga, Pokhara 33700, Nepal","Gyan marga, Pokhara",061-540467,"+977 61-540467","28.229743,83.991365",,,"hardware_store / store / establishment",https://plus.google.com/111920104527359787779/about?hl=en-US,,ChIJp0fjjUaUlTkRloC2MuE4Hss
"Karmacharya Hardware Store","Ranipauwa, Pokhara, Nepal","Ranipauwa, Pokhara",061-521625,"+977 61-521625","28.221562,83.994877",,,"hardware_store / store / establishment",https://plus.google.com/111823895170809724782/about?hl=en-US,http://www.karmacharyapokhara.com/,ChIJJxtN70mUlTkRR0UCcoXROlk
"Kailash Hardware Store","Naya Sadak, Pokhara 33700, Nepal","Naya Sadak, Pokhara",,,"28.220516,83.986963",,,"hardware_store / store / establishment",https://plus.google.com/107929445851649564303/about?hl=en-US,,ChIJfS62cE6UlTkRr6rkXARqSQs
"Laxmikanta Hardware","जी बी स मार्ग, Kushma 33400, Nepal","जी बी स मार्ग, Kushma",,,"28.220415,83.677741",,,"hardware_store / store / establishment",https://plus.google.com/107053875878986433459/about?hl=en-US,,ChIJA1qLLsvmlTkRl98_NSGsIzw
"Apekshya Hardware","Siddartha Rajmarg, वालिङ 33801, Nepal","Siddartha Rajmarg, वालिङ",063-440072,"+977 63-440072","27.986666,83.771609",,,"hardware_store / store / establishment",https://plus.google.com/104076736219844983181/about?hl=en-US,,ChIJcXMfDU_FlTkRVdlSFxMH1AA
"B.Glass & Plywood","Tersapatti, Nayabazar Road, Pokhara 33700, Nepal","Tersapatti, Nayabazar Road, Pokhara",0980-4100426,"+977 980-4100426","28.227095,83.989994",,,"hardware_store / store / establishment",https://plus.google.com/102607776718916866990/about?hl=en-US,,ChIJrcnH40WUlTkRX8KDD_hIIA0
"Ananta Hardware","Phewa Marga, Pokhara 33700, Nepal","Phewa Marga, Pokhara",,,"28.213759,83.970898",,,"hardware_store / store / establishment",https://plus.google.com/114410234508783886650/about?hl=en-US,,ChIJi3YcJ_6UlTkRSLLo676Hse8
"Ashok Brothers","रानीपौवा मार्ग, Pokhara 33700, Nepal","रानीपौवा मार्ग, Pokhara",061-520566,"+977 61-520566","28.222121,83.99374",,,"hardware_store / store / establishment",https://plus.google.com/107455352085884508779/about?hl=en-US,,ChIJr_DwvEmUlTkRR6Xtrz9v8xg
"Lotus Glass","Siddhartha Rajmarg, Pokhara 33700, Nepal","Siddhartha Rajmarg, Pokhara",061-522581,"+977 61-522581","28.208526,83.984631",,,"hardware_store / store / establishment",https://plus.google.com/101758577471383829230/about?hl=en-US,,ChIJszfO_a2VlTkRqqT8864lTZQ
"Srijana Nirman Samagri Suppliars","Siddhartha Rajmarg, Pokhara 33700, Nepal","Siddhartha Rajmarg, Pokhara",061-461373,"+977 61-461373","28.190996,83.966627",,,"hardware_store / store / establishment",https://plus.google.com/111411212867801812143/about?hl=en-US,,ChIJy4_w2AyVlTkRiWhSobZ32Y0
"SK Hardware","Chauthe, Pokhara 33700, Nepal","Chauthe, Pokhara",,,"28.192745,84.02384",,,"hardware_store / store / establishment",https://plus.google.com/110173401219610834688/about?hl=en-US,,ChIJHzIdM3OWlTkRtWE0SgNzhNk
"Suraj Sandesh Hardware","Keladi Majuwa Road, Sankhar, Nepal","Keladi Majuwa Road, Sankhar",0985-7062794,"+977 985-7062794","27.873868,83.925984",,,"hardware_store / store / establishment",https://plus.google.com/107866804281199241807/about?hl=en-US,,ChIJ1_MB8QXKlTkRGxGfDS8TAYk
"Pokhara Garden Nursery","Phewa Marga, Pokhara 33700, Nepal","Phewa Marga, Pokhara",061-536215,"+977 61-536215","28.213853,83.971853",,,"home_goods_store / store / establishment",https://plus.google.com/116504124157065469489/about?hl=en-US,,ChIJA7Pd1P-UlTkRYRnmmyZBQdI
"New Binayek Corner","Pokhara-Baglung Highway, Pokhara 33700, Nepal","Pokhara-Baglung Highway, Pokhara",061-523206,"+977 61-523206","28.229348,83.981695",,,"home_goods_store / store / establishment",https://plus.google.com/100525920520885480725/about?hl=en-US,,ChIJE9t-X0-UlTkRz2UL3g1DsKk
"Pushpa store and suppliers","Poudyal Marg, Lekhnath 33700, Nepal","Poudyal Marg, Lekhnath",061-411453,"+977 61-411453","28.180681,84.045214",,,"home_goods_store / store / establishment",https://plus.google.com/106533748920562774854/about?hl=en-US,,ChIJ2bzG3CSWlTkRd_QrsemG7qE
"Lucky Paint","Phewa Marga, Pokhara 33700, Nepal","Phewa Marga, Pokhara",,,"28.213574,83.971169",,,"home_goods_store / store / establishment",https://plus.google.com/100840867471921783541/about?hl=en-US,,ChIJLQTl1wGVlTkRBPMu3sjf_BM
"New Binayek Corner","Chipledhunga, Pokhara 33700, Nepal","Chipledhunga, Pokhara",061-523206,"+977 61-523206","28.223802,83.987656",,,"home_goods_store / store / establishment",https://plus.google.com/117404208964505130781/about?hl=en-US,,ChIJO_3_B0-UlTkRM-Yp5jjNZv4
"Siddhibinayak Traders","Tundikhel Road, Tansen 32500, Nepal","Tundikhel Road, Tansen",075-520341,"+977 75-520341","27.86833,83.546133",,,"home_goods_store / store / establishment",https://plus.google.com/115021742355882827435/about?hl=en-US,,ChIJL7cFMSt5ljkRA7znVpbF60U
"Sailesh Kitchen Corner","Pokhara 33700, Nepal",Pokhara,0984-6142530,"+977 984-6142530","28.200856,83.99588",,,"home_goods_store / store / establishment",https://plus.google.com/110976698737391223414/about?hl=en-US,https://www.facebook.com/saileshkitchencorner,ChIJ4yrdiMeVlTkRxrXTDu9vlSc
"lamichhane bhada pasal","Kushma Road, Shivalaya 33400, Nepal","Kushma Road, Shivalaya",,,"28.217205,83.678247",,,"home_goods_store / store / establishment",https://plus.google.com/110121892598613905283/about?hl=en-US,,ChIJLSbGpMzmlTkRWjt8RikiVto
"Srijana Nursery","Shanti Nagar Tole, Pokhara 33700, Nepal","Shanti Nagar Tole, Pokhara",,,"28.213357,83.971885",,,"home_goods_store / store / establishment",https://plus.google.com/113752235609598938389/about?hl=en-US,,ChIJyX1sKwCVlTkR6QDnyESoB6E
"Pokhara Airport","Nagdhunga, Pokhara 33700, Nepal",Pokhara,061-465979,"+977 61-465979","28.2,83.981667",,4.2,"airport / transit_station / establishment",https://plus.google.com/100718323150883805199/about?hl=en-US,http://www.caanepal.org.np/,ChIJBTRVuaWVlTkR3SO1W9S-8Es
"Pokhara Grande","Pardi Bazaar, Pokhara 33700, Nepal","Pardi Bazaar, Pokhara",061-460210,"+977 61-460210","28.1918,83.9747",,4.1,"lodging / establishment",https://plus.google.com/114274145252914491635/about?hl=en-US,http://www.pokharagrande.com/,ChIJ8YXCRn-UlTkRPhmQOjfJ1PU
"Shangri-La Village Pokhara","P.O. Box 333 Gharipatan Pokhara Nepal, Pokhara 33700, Nepal","P.O. Box 333 Gharipatan Pokhara Nepal, Pokhara",061-522122,"+977 61-522122","28.19,83.98",,4.5,"lodging / establishment",https://plus.google.com/106164881020480169160/about?hl=en-US,http://www.hotelshangrila.com/,ChIJ9-3uG6WVlTkRn_7wWeTgIHY
"Temple Tree Resort & Spa","Gaurighat, Lakeside 6,, Pokhara 33700, Nepal","Lake Side, Gaurighat, Lakeside 6,, Pokhara",061-465819,"+977 61-465819","28.205926,83.963195",,4,"lodging / establishment",https://plus.google.com/113794620220294513368/about?hl=en-US,http://www.templetreenepal.com/,ChIJMe_2NxuVlTkRhrGXux76z0g
"Glacier Hotel Pokhara","Lake Side 6, Gaurigaht., Pokhara, Nepal","Lake Side 6, Gaurigaht., Pokhara",061-463722,"+977 61-463722","28.208894,83.957498",,,"lodging / establishment",https://plus.google.com/114117143043316401034/about?hl=en-US,http://www.glaciernepal.com/,ChIJMRg8lB6VlTkRzXCuCyeS0IY
"Hotel Landmark Pokhara","Lakeside, Pokhara Nepal., Pokhara, Nepal 33700, Nepal","Lakeside, Pokhara Nepal., Pokhara, Nepal",061-462908,"+977 61-462908","28.207968,83.957764",,4.1,"lodging / establishment",https://plus.google.com/117094352558399527017/about?hl=en-US,http://www.landmarkpokhara.com/,ChIJQ373uR6VlTkRnkqu1aepZbs
"Hotel Mandala","Pokhara 33700, Nepal",Pokhara,061-464690,"+977 61-464690","28.214671,83.958957",,,"lodging / establishment",https://plus.google.com/112251387014623917204/about?hl=en-US,,ChIJ25U3IuKUlTkRBY9enhSaybo
"Hotel Lotus Inn","Baidam, Pokhara-6, Gaurighat, Pokhara, Nepal","Baidam, Pokhara-6, Gaurighat, Pokhara",061-465969,"+977 61-465969","28.206804,83.960845",,,"lodging / establishment",https://plus.google.com/116554945286310454263/about?hl=en-US,,ChIJnWizHgWVlTkRj3L75kkcBNs
"HOTEL VIEW POINT","Gaurighat -06,Lakeside, Pokhara 33700, Nepal","Lake Side, Gaurighat -06,Lakeside, Pokhara",061-464648,"+977 61-464648","28.206803,83.961379",,4.4,"lodging / establishment",https://plus.google.com/103485604760224641382/about?hl=en-US,http://www.hviewpoint.com/,ChIJdTXhHl2UlTkR1xkEMWVGD8Q
"Waterfront Resort","Pokhara, Nepal",Pokhara,061-466303,"+977 61-466303","28.221757,83.95152",,4.4,"lodging / establishment",https://plus.google.com/115572906476037603520/about?hl=en-US,http://www.waterfronthotelnepal.com/,ChIJ4TGpDt2UlTkRmOTU9P7P5tg
"Hotel Travel Inn","Lake Side, Pokhara 33700, Nepal","Lake Side, Pokhara",061-462631,"+977 61-462631","28.210239,83.958152",,,"lodging / establishment",https://plus.google.com/112214815984402627884/about?hl=en-US,http://www.hoteltravelin.com/,ChIJPVcXHhyVlTkRaG8i4F6038g
"Hotel Barahi","Lakeside, Pokhara-6,, Pokhara, Nepal","Lake Side, Lakeside, Pokhara-6,, Pokhara",01-4429820,"+977 1-4429820","28.208056,83.958899",,4.4,"lodging / establishment",https://plus.google.com/109248332708512897415/about?hl=en-US,http://www.barahi.com/,ChIJef9HXh6VlTkRAJ89a-hktRc
"Butterfly Lodge","lake side, Pokhara 44601, Nepal","lake side, Pokhara",061-461892,"+977 61-461892","28.212572,83.958367",,4.7,"lodging / establishment",https://plus.google.com/114261052800243377280/about?hl=en-US,http://www.butterfly-lodge.org/,ChIJ3dBkAB6VlTkRhUVSXSXn2mI
"The Fulbari Resort & Spa Pokhara","Green Canyon, Pokhara 15, Nepal","Green Canyon, Pokhara",061-432451,"+977 61-432451","28.176895,83.999748",,4.4,"lodging / establishment",https://plus.google.com/103928348870123791967/about?hl=en-US,http://www.fulbari.com/,ChIJ3-JWH0KUlTkR4XVtbBXb6ug
"Hotel Lake Star","Lakeside, Pokhara 33700, Nepal","Lakeside, Pokhara",061-465172,"+977 61-465172","28.209991,83.960845",,,"lodging / establishment",https://plus.google.com/110771232056494911839/about?hl=en-US,http://h-lakestar.com/,ChIJKf-LUxyVlTkR-_PE84xU-w8
"Fish Tail Lodge","Pokhara 33700, Nepal",Pokhara,01-4229647,"+977 1-4229647","28.200898,83.963986",,4.3,"lodging / establishment",https://plus.google.com/110732071319269959085/about?hl=en-US,http://www.fishtail-lodge.com/,ChIJef9HXh6VlTkRi9mfJlL9-nY
"Sampada Inn","Lake Side, Pokhara 33700, Nepal","Lake Side, Pokhara",061-462817,"+977 61-462817","28.210673,83.959253",,,"lodging / establishment",https://plus.google.com/106611312178207348463/about?hl=en-US,http://sampadainn.com/,ChIJs0rj0R2VlTkR3Nr3fosfdhY
"New Pokhara Lodge - Hotel in Pokhara","Lakeside, Baidam, Pokhara 33700, Nepal","Lake Side, Lakeside, Baidam, Pokhara",061-464990,"+977 61-464990","28.204365,83.966886",,,"lodging / establishment",https://plus.google.com/108753631636637432714/about?hl=en-US,http://www.pokharalodge.com/,ChIJ7-JlAwWVlTkR2JDzBm0-2-Q
"Pokhara Rangasala City Stadium","Ram Bazaar, Pokhara 33700, Nepal","Ram Bazaar, Pokhara",,,"28.203555,83.990959",,,"stadium / establishment",https://plus.google.com/109216950169861959284/about?hl=en-US,,ChIJt1TUNLeVlTkRrsynKBaQDus
"Raniban Retreat","World Peace Pagoda, Pokhara 33700, Nepal","World Peace Pagoda, Pokhara",01-4411855,"+977 1-4411855","28.202635,83.939141",,,"lodging / establishment",https://plus.google.com/110163909647020232556/about?hl=en-US,http://www.raniban.com/,ChIJH3N7jC-VlTkRRAV1PFt4UCM
"Hotel Tara","Lake Side, Pokhara 33700, Nepal","Lake Side, Pokhara",061-466496,"+977 61-466496","28.207566,83.96254",,,"lodging / establishment",https://plus.google.com/103900722954913207169/about?hl=en-US,http://hoteltaranepal.com,ChIJ37-roRyVlTkRk5A-0bpztXQ
"Hotel Splendid View","Gaurighat , Lake Side, Baidam, पोखरा, Nepal","Gaurighat , Lake Side, Baidam, पोखरा",061-466034,"+977 61-466034","28.206045,83.961122",,4.2,"lodging / establishment",https://plus.google.com/102197813752798345260/about?hl=en-US,http://www.hotelsplendidview.com/,ChIJg_WIehuVlTkRJqAXV4Eppos
"vardan resort n apartment ,lakeside pokhara Nepal ,3311","pahariMarg ,lakeside ,pokhara Nepal, pokhara,Nepal 33700, Nepal","pahariMarg ,lakeside ,pokhara Nepal, pokhara,Nepal",061-465830,"+977 61-465830","28.210411,83.959611",,,"lodging / establishment",https://plus.google.com/116159947576186789063/about?hl=en-US,http://www.vardanresort.com/,ChIJA3aTzB2VlTkRN-wHHhFr7oY
"Superview Lodge & Restaurant","Sarangkot 1 pokhara, Sarangkot vdc, Pokhara 33700, Nepal","Sarangkot 1 pokhara, Sarangkot vdc, Pokhara",061-622610,"+977 61-622610","28.244594,83.948619",,,"accounting / finance / bar / restaurant / lodging / food / establishment",https://plus.google.com/104240987322283713183/about?hl=en-US,http://www.sarangkot.com/,ChIJSSuculuUlTkRVLCEYvE3980
"Hotel Grand Holiday","Peaceful Road, Pokhara 33700, Nepal","Lake Side, Peaceful Road, Pokhara",061-462967,"+977 61-462967","28.205664,83.962774",,,"lodging / establishment",https://plus.google.com/106795061590539096453/about?hl=en-US,http://www.hotelgrandholiday.com,ChIJSeGiPhuVlTkRIFSEC1_tY1o
"Fairmount Hotel","Fewamarga, Lakeside, Pokhara 33700, Nepal","Fewamarga, Lakeside, Pokhara",061-464661,"+977 61-464661","28.212034,83.963549",,,establishment,https://plus.google.com/113161796707093605425/about?hl=en-US,http://www.hotelfairmount.com/,ChIJUcvRSx2VlTkR-k64wDLhF3g
"Shangrila Village Resort","Pokhara, Nepal",Pokhara,,,"28.186612,83.97519",,4.3,"lodging / establishment",https://plus.google.com/102719196670340268724/about?hl=en-US,http://www.hotelshangrila.com/,ChIJQ_kZO56VlTkRaEfBLyliMII
"Chaurjhari Airport",Nepal,Nepal,,,"28,83.833333",,,"airport / transit_station / establishment",https://plus.google.com/117766659752216551078/about?hl=en-US,,ChIJIzHNT8LFlTkR0PlwSgki8eA
"Hotel Peace Plaza","Baidam Road, Pokhara 33700, Nepal","Baidam Road, Pokhara",,,"28.215082,83.958343",,4,"lodging / establishment",https://plus.google.com/107454314451950827516/about?hl=en-US,http://hotelpeaceplaza.com,ChIJzefFiOGUlTkRhSqLnWxjStA
"Prithivi Narayan Campus, Pokhara","Pokhara-1, Bhim Kali Patan Marga, Pokhara 33700, Nepal","Pokhara-1, Bhim Kali Patan Marga, Pokhara",,,"28.239969,83.990959",,,"university / establishment",https://plus.google.com/113130662102632887362/about?hl=en-US,http://www.pncampus.edu.np/,ChIJn5iDOmqUlTkRLyIUtGXPJWc
"Hotel Grand Holiday Pokhara","Hotel Grand Holiday, Peaceful Road, Pokhara 33700, Nepal","Hotel Grand Holiday, Peaceful Road, Pokhara",061-462967,"+977 61-462967","28.205684,83.962768",,,"lodging / establishment",https://plus.google.com/101641600750634152307/about?hl=en-US,http://www.hotelgrandholiday.com,ChIJef9HXh6VlTkRY31BNmHe6m0
"The Silver Oaks Inn","Lalupate Marga, Lakeside, Pokhara 44601, Nepal","Lalupate Marga, Lakeside, Pokhara",061-462147,"+977 61-462147","28.212298,83.959954",,,"lodging / establishment",https://plus.google.com/112134554874579027947/about?hl=en-US,http://www.hotelpokhara.com/,ChIJEbiorB-VlTkR8QrDI3lgxCo
"Hotel Middle Path","Center Point, Lakeside 6, 53-2, Pokhara 00977, Nepal","Center Point, Lakeside 6, 53-2, Pokhara",061-462812,"+977 61-462812","28.211312,83.959637",,,"lodging / establishment",https://plus.google.com/118328555100240504221/about?hl=en-US,http://hotel-middlepath.com,ChIJNfHPxh2VlTkRHRCrSPWHzfE
"Hotel Orchid","Pokhara, Nepal",Pokhara,061-466697,"+977 61-466697","28.207813,83.962769",,4.7,"restaurant / lodging / food / establishment",https://plus.google.com/101993883115180253275/about?hl=en-US,http://www.hotelorchidnepal.com,ChIJY-18pByVlTkRkrzccY2_V7I
"Shanti Guest House","36 Shiva Marg, Lake Side,Pokhara-6, Kaski, Nepal, Pokhara, Nepal","36 Shiva Marg, Lake Side,Pokhara-6, Kaski, Nepal, Pokhara",061-463645,"+977 61-463645","28.207277,83.962486",,,"lodging / establishment",https://plus.google.com/112252721820100048065/about?hl=en-US,,ChIJk09rXxuVlTkRQR_k8PfuuTs
"Hotel Taj Pokhara","Pokhara 33700, Nepal",Pokhara,061-466036,"+977 61-466036","28.21705,83.95933",,3.8,"lodging / establishment",https://plus.google.com/108561281581090256219/about?hl=en-US,,ChIJBZ-axOOUlTkRqCq9OYcDs6U
Trek-O-Tel,"Gauri Ghat Lakeside P.O.Box 2769 Pokhara, Pokhara 33700, Nepal","Gauri Ghat Lakeside P.O.Box 2769 Pokhara, Pokhara",01-4410432,"+977 1-4410432","28.208692,83.957553",,3.1,"lodging / establishment",https://plus.google.com/113847808616032957268/about?hl=en-US,,ChIJCXESvCGVlTkR1VQLESKWsFg
"New Pokhara Lodge","Pokhara 33700, Nepal",Pokhara,061-462493,"+977 61-462493","28.215384,83.945317",,,establishment,https://plus.google.com/105407768726668037337/about?hl=en-US,http://www.pokharalodge.com/,ChIJAQAAANmUlTkRsicKffOxWyk
"Hotel Family Home","Barahi Path, Baidam -6, Pokhara, Nepal","Barahi Path, Baidam -6, Pokhara",061-463005,"+977 61-463005","28.208828,83.9596",,,"lodging / establishment",https://plus.google.com/101797180529584661807/about?hl=en-US,http://www.familyhomepokhara.com/,ChIJ03IBPhyVlTkRoGwIuvmbqtk
"Green Peace Resort","Gandaki, 33700, Nepal",,061-462134,"+977 61-462134","28.223841,83.951608",,,"lodging / establishment",https://plus.google.com/101857610468079682833/about?hl=en-US,http://www.greenpeaceresort.com/,ChIJnc46P92UlTkRIDsUgqDvbEw
"Mount Kailash","Ammot Lakeside-6, Pokhara, Nepal","Ammot Lakeside-6, Pokhara",061-465703,"+977 61-465703","28.204371,83.962713",,4.3,"lodging / establishment",https://plus.google.com/107870566192185659696/about?hl=en-US,http://www.mountkailashresort.com/,ChIJO4juBX-TlTkRtnNk9ZgU0m8
"Fish Tail Lodge","Lakeside Pokhara, P.O. Box 10, Pokhara 33700, Nepal","Lakeside Pokhara, P.O. Box 10, Pokhara",061-520071,"+977 61-520071","28.2178,84.003403",,4.4,"lodging / establishment",https://plus.google.com/113721070083722470153/about?hl=en-US,,ChIJr4xPADOUlTkRZ1pcE2BGYpA
"Nepali Cottage Guest House","Pahari Marga, Lake Side Pokhara-6, Pokhara, Nepal","Pahari Marga, Lake Side Pokhara-6, Pokhara",0985-6031094,"+977 985-6031094","28.2105,83.95844",,4.1,"laundry / travel_agency / restaurant / lodging / food / establishment",https://plus.google.com/104299178062796269364/about?hl=en-US,,ChIJhSLSeB6VlTkRHNxrt2emFbM
"Jomsom Treks and Expedition P.LTD","Barahi Marga, Lakeside Road 6, Pokhara 33700, Nepal","Barahi Marga, Lakeside Road 6, Pokhara",0985-6035065,"+977 985-6035065","28.209962,83.960845",,4.4,"travel_agency / establishment",https://plus.google.com/103917145972059556004/about?hl=en-US,http://www.nepaltreklinks.com/,ChIJ9xzh8h6VlTkRf8a7aQZbMUw
